timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1750002418720,364,Create Pet,200,,Thread Group 1-147,text,true,,4932,345,183,183,http://localhost:8080/owners/1/pets/new,344,0,8
1750002417528,1554,Create Pet,200,,Thread Group 1-28,text,true,,4932,345,183,183,http://localhost:8080/owners/1/pets/new,1536,0,11
1750002417997,1085,Create Pet,200,,Thread Group 1-75,text,true,,4932,345,183,183,http://localhost:8080/owners/1/pets/new,1074,0,1
1750002417459,1624,Create Pet,200,,Thread Group 1-21,text,true,,4932,345,183,183,http://localhost:8080/owners/1/pets/new,1605,0,79
1750002417648,1434,Create Pet,200,,Thread Group 1-40,text,true,,4932,345,183,183,http://localhost:8080/owners/1/pets/new,1416,0,2
1750002417461,1622,Create Pet,200,,Thread Group 1-10,text,true,,4932,345,183,183,http://localhost:8080/owners/1/pets/new,1609,0,77
1750002417667,1415,Create Pet,200,,Thread Group 1-42,text,true,,4932,345,183,183,http://localhost:8080/owners/1/pets/new,1399,0,1
1750002418982,101,Create Pet,200,,Thread Group 1-173,text,true,,4932,345,183,183,http://localhost:8080/owners/1/pets/new,84,0,17
1750002418959,123,Create Pet,200,,Thread Group 1-171,text,true,,4932,345,183,183,http://localhost:8080/owners/1/pets/new,112,0,2
1750002418909,179,Create Pet,200,,Thread Group 1-166,text,true,,4932,345,183,183,http://localhost:8080/owners/1/pets/new,162,0,1
1750002417728,1361,Create Pet,200,,Thread Group 1-48,text,true,,4932,345,183,183,http://localhost:8080/owners/1/pets/new,1340,0,2
1750002419023,67,Create Pet,200,,Thread Group 1-177,text,true,,4932,345,183,183,http://localhost:8080/owners/1/pets/new,48,0,3
1750002418609,481,Create Pet,200,,Thread Group 1-135,text,true,,4932,345,183,183,http://localhost:8080/owners/1/pets/new,462,0,3
1750002418028,1063,Create Pet,200,,Thread Group 1-78,text,true,,4932,345,183,183,http://localhost:8080/owners/1/pets/new,1047,0,1
1750002419038,105,Create Pet,200,,Thread Group 1-179,text,true,,4932,345,189,189,http://localhost:8080/owners/1/pets/new,104,0,3
1750002417972,1185,Create Pet,200,,Thread Group 1-72,text,true,,4932,345,190,190,http://localhost:8080/owners/1/pets/new,1184,0,2
1750002417461,1696,Create Pet,200,,Thread Group 1-20,text,true,,4932,345,190,190,http://localhost:8080/owners/1/pets/new,1695,0,79
1750002418408,749,Create Pet,200,,Thread Group 1-116,text,true,,4932,345,190,191,http://localhost:8080/owners/1/pets/new,748,0,2
1750002418917,241,Create Pet,200,,Thread Group 1-167,text,true,,4932,345,191,191,http://localhost:8080/owners/1/pets/new,239,0,2
1750002417462,1698,Create Pet,200,,Thread Group 1-4,text,true,,4932,345,191,191,http://localhost:8080/owners/1/pets/new,1698,0,77
1750002418879,280,Create Pet,200,,Thread Group 1-163,text,true,,4932,345,191,191,http://localhost:8080/owners/1/pets/new,280,0,1
1750002417461,1698,Create Pet,200,,Thread Group 1-16,text,true,,4932,345,191,191,http://localhost:8080/owners/1/pets/new,1698,0,78
1750002418888,271,Create Pet,200,,Thread Group 1-164,text,true,,4932,345,191,191,http://localhost:8080/owners/1/pets/new,271,0,2
1750002417768,1395,Create Pet,200,,Thread Group 1-52,text,true,,4932,345,191,191,http://localhost:8080/owners/1/pets/new,1394,0,2
1750002418870,293,Create Pet,200,,Thread Group 1-162,text,true,,4932,345,191,191,http://localhost:8080/owners/1/pets/new,292,0,3
1750002418018,1147,Create Pet,200,,Thread Group 1-77,text,true,,4932,345,191,191,http://localhost:8080/owners/1/pets/new,1146,0,5
1750002417718,1453,Create Pet,200,,Thread Group 1-47,text,true,,4932,345,191,191,http://localhost:8080/owners/1/pets/new,1452,0,1
